"transaction_id","lead_id","agent_id","property_id","sale_date","sale_price","payment_method","commission_amount","commission_rate","original_property_price","governorate_code"
TRANS008219,LEAD053718,AGT069_SZ,PROP003288,2024-12-12,5779974.00,Installment,265878.8000,0.0460,4749246.0000,Sheikh Zayed
TRANS008220,LEAD053728,AGT047_ZA,PROP018463,2024-10-27,3191691.00,Bank Transfer,114900.8800,0.0360,2673885.0000,Zagazig
TRANS008221,LEAD053729,AGT002_CA,PROP008511,2024-12-08,3224793.00,Cash,145115.6800,0.0450,2483901.0000,Cairo
TRANS008222,LEAD053737,AGT084_SH,PROP002947,2024-12-25,9302995.00,Installment,437240.7600,0.0470,7554361.0000,Sharm El Sheikh
TRANS008223,LEAD053740,AGT080_HU,PROP020273,2025-01-18,2143627.00,Bank Transfer,90032.3300,0.0420,1702730.0000,Hurghada
TRANS008224,LEAD053747,AGT073_NO,PROP022614,2025-06-22,5613983.00,Installment,247015.2500,0.0440,4391815.0000,North Coast
TRANS008225,LEAD053748,AGT026_MN,PROP011437,2024-10-06,1756909.00,Installment,57978.0000,0.0330,1275427.0000,Al Minya
TRANS008226,LEAD053753,AGT019_LU,PROP009574,2025-06-30,3405709.00,Cash,136228.3600,0.0400,2474726.0000,Luxor
TRANS008227,LEAD053755,AGT069_SZ,PROP019891,2025-06-30,13137234.00,Bank Transfer,604312.7600,0.0460,9987080.0000,Sheikh Zayed
TRANS008228,LEAD053759,AGT015_AS,PROP023218,2025-06-12,7504969.00,Cash,262673.9200,0.0350,5722581.0000,Asyut
TRANS008229,LEAD053780,AGT042_TA,PROP016299,2024-08-15,6011575.00,Cash,210405.1300,0.0350,4296378.0000,Tanta
TRANS008230,LEAD053800,AGT029_SO,PROP012363,2024-09-11,3759486.00,Cash,127822.5200,0.0340,3198523.0000,Sohag
TRANS008231,LEAD053805,AGT012_AL,PROP024292,2025-05-15,3441880.00,Cash,130791.4400,0.0380,2829372.0000,Alexandria
TRANS008232,LEAD053808,AGT081_SH,PROP014672,2024-08-15,10281738.00,Bank Transfer,483241.6900,0.0470,7294838.0000,Sharm El Sheikh
TRANS008233,LEAD053813,AGT071_SZ,PROP008222,2024-11-01,13302290.00,Cash,611905.3400,0.0460,10266735.0000,Sheikh Zayed
TRANS008234,LEAD053827,AGT069_SZ,PROP005752,2024-10-09,7000185.00,Bank Transfer,322008.5100,0.0460,5340186.0000,Sheikh Zayed
TRANS008235,LEAD053834,AGT026_MN,PROP019839,2025-05-09,3867961.00,Cash,127642.7100,0.0330,2918611.0000,Al Minya
TRANS008236,LEAD053836,AGT081_SH,PROP001477,2024-09-10,18227592.00,Cash,856696.8200,0.0470,13972574.0000,Sharm El Sheikh
TRANS008237,LEAD053839,AGT004_CA,PROP009485,2024-08-08,11821190.00,Cash,531953.5500,0.0450,8565569.0000,Cairo
TRANS008238,LEAD053850,AGT060_PS,PROP019931,2025-06-27,3294843.00,Cash,141678.2500,0.0430,2358940.0000,Port Said
TRANS008239,LEAD053858,AGT076_NO,PROP002436,2024-10-13,7994352.00,Installment,351751.4900,0.0440,5867028.0000,North Coast
TRANS008240,LEAD053863,AGT051_DA,PROP011110,2025-04-28,3643478.00,Bank Transfer,142095.6400,0.0390,2710185.0000,Damietta
TRANS008241,LEAD053874,AGT011_AL,PROP002713,2025-06-18,29424473.00,Bank Transfer,1118129.9700,0.0380,22300060.0000,Alexandria
TRANS008242,LEAD053877,AGT076_NO,PROP010613,2024-10-04,5819030.00,Installment,256037.3200,0.0440,3877032.0000,North Coast
TRANS008243,LEAD053893,AGT077_HU,PROP006015,2025-06-27,3934593.00,Cash,165252.9100,0.0420,3300118.0000,Hurghada
TRANS008244,LEAD053896,AGT024_AW,PROP003604,2024-09-13,4211413.00,Bank Transfer,151610.8700,0.0360,3351504.0000,Aswan
TRANS008245,LEAD053902,AGT043_TA,PROP001615,2024-08-08,5894109.00,Cash,206293.8200,0.0350,4396624.0000,Tanta
TRANS008246,LEAD053912,AGT076_NO,PROP015856,2024-12-31,4493539.00,Bank Transfer,197715.7200,0.0440,3523827.0000,North Coast
TRANS008247,LEAD053923,AGT028_MN,PROP017253,2024-10-27,1425552.00,Cash,47043.2200,0.0330,987633.0000,Al Minya
TRANS008248,LEAD053928,AGT041_TA,PROP024929,2025-05-19,1412631.00,Installment,49442.0900,0.0350,1075402.0000,Tanta
TRANS008249,LEAD053935,AGT039_MA,PROP013599,2025-02-04,5159932.00,Cash,190917.4800,0.0370,3787283.0000,Mansoura
TRANS008250,LEAD053937,AGT015_AS,PROP023636,2024-08-21,8748550.00,Cash,306199.2500,0.0350,6877924.0000,Asyut
TRANS008251,LEAD053938,AGT069_SZ,PROP006243,2024-07-13,9927904.00,Cash,456683.5800,0.0460,7719390.0000,Sheikh Zayed
TRANS008252,LEAD053945,AGT026_MN,PROP020564,2025-04-07,2539709.00,Installment,83810.4000,0.0330,1908421.0000,Al Minya
TRANS008253,LEAD053959,AGT046_ZA,PROP008117,2024-10-08,7965874.00,Installment,286771.4600,0.0360,6456029.0000,Zagazig
TRANS008254,LEAD053966,AGT021_AW,PROP024596,2024-12-21,2454826.00,Installment,88373.7400,0.0360,2099032.0000,Aswan
TRANS008255,LEAD053984,AGT033_QE,PROP019177,2025-05-29,3422650.00,Bank Transfer,109524.8000,0.0320,2569126.0000,Qena
TRANS008256,LEAD054004,AGT055_IS,PROP000640,2024-07-31,3427964.00,Cash,140546.5200,0.0410,2843177.0000,Ismailia
TRANS008257,LEAD054010,AGT044_TA,PROP017627,2025-06-27,3939125.00,Bank Transfer,137869.3800,0.0350,3023779.0000,Tanta
TRANS008258,LEAD054012,AGT012_AL,PROP013576,2025-06-05,14947965.00,Cash,568022.6700,0.0380,11727612.0000,Alexandria
TRANS008259,LEAD054013,AGT041_TA,PROP011483,2024-12-25,6100978.00,Cash,213534.2300,0.0350,4635294.0000,Tanta
TRANS008260,LEAD054015,AGT029_SO,PROP016682,2024-12-09,4818775.00,Installment,163838.3500,0.0340,3858877.0000,Sohag
TRANS008261,LEAD054017,AGT027_MN,PROP020420,2025-02-06,7294682.00,Bank Transfer,240724.5100,0.0330,5691771.0000,Al Minya
TRANS008262,LEAD054020,AGT039_MA,PROP022024,2025-02-04,5364156.00,Bank Transfer,198473.7700,0.0370,4303096.0000,Mansoura
TRANS008263,LEAD054022,AGT017_LU,PROP016097,2025-06-29,4046031.00,Bank Transfer,161841.2400,0.0400,2965468.0000,Luxor
TRANS008264,LEAD054023,AGT067_NC,PROP009818,2025-06-30,4973746.00,Bank Transfer,238739.8100,0.0480,3613569.0000,New Administrative Capital
TRANS008265,LEAD054035,AGT078_HU,PROP001103,2025-02-17,7275187.00,Cash,305557.8500,0.0420,5471351.0000,Hurghada
TRANS008266,LEAD054037,AGT042_TA,PROP018094,2024-09-11,4857117.00,Cash,169999.1000,0.0350,3368184.0000,Tanta
TRANS008267,LEAD054039,AGT046_ZA,PROP016356,2024-12-26,7649249.00,Bank Transfer,275372.9600,0.0360,5770042.0000,Zagazig
TRANS008268,LEAD054040,AGT079_HU,PROP009785,2024-06-20,18354965.00,Installment,770908.5300,0.0420,14099861.0000,Hurghada
TRANS008269,LEAD054049,AGT064_SU,PROP014066,2025-02-22,8122750.00,Installment,324910.0000,0.0400,5636843.0000,Suez
TRANS008270,LEAD054051,AGT010_AL,PROP008980,2025-01-20,4056678.00,Bank Transfer,154153.7600,0.0380,2994674.0000,Alexandria
TRANS008271,LEAD054059,AGT046_ZA,PROP012603,2025-02-20,4659010.00,Cash,167724.3600,0.0360,3571833.0000,Zagazig
TRANS008272,LEAD054072,AGT023_AW,PROP014951,2024-12-03,10337004.00,Bank Transfer,372132.1400,0.0360,7942297.0000,Aswan
TRANS008273,LEAD054075,AGT062_SU,PROP006694,2025-06-20,5679166.00,Cash,227166.6400,0.0400,4090607.0000,Suez
TRANS008274,LEAD054087,AGT051_DA,PROP020230,2024-10-24,4896865.00,Installment,190977.7400,0.0390,3599025.0000,Damietta
TRANS008275,LEAD054117,AGT007_GZ,PROP013761,2025-06-16,7227156.00,Cash,303540.5500,0.0420,5496789.0000,Giza
TRANS008276,LEAD054157,AGT047_ZA,PROP023039,2025-06-28,6468768.00,Cash,232875.6500,0.0360,4726314.0000,Zagazig
TRANS008277,LEAD054164,AGT029_SO,PROP014200,2024-08-05,16335134.00,Installment,555394.5600,0.0340,12317246.0000,Sohag
TRANS008278,LEAD054165,AGT043_TA,PROP023371,2025-02-13,3140609.00,Cash,109921.3200,0.0350,2296098.0000,Tanta
TRANS008279,LEAD054167,AGT034_QE,PROP004552,2025-01-14,5256429.00,Bank Transfer,168205.7300,0.0320,3737669.0000,Qena
TRANS008280,LEAD054176,AGT009_AL,PROP017196,2024-09-14,4573615.00,Bank Transfer,173797.3700,0.0380,3423298.0000,Alexandria
TRANS008281,LEAD054179,AGT081_SH,PROP017371,2025-02-20,19113539.00,Installment,898336.3300,0.0470,13272942.0000,Sharm El Sheikh
TRANS008282,LEAD054191,AGT036_QE,PROP004630,2025-06-09,1500429.00,Cash,48013.7300,0.0320,1190409.0000,Qena
TRANS008283,LEAD054194,AGT027_MN,PROP014095,2024-12-27,6411252.00,Bank Transfer,211571.3200,0.0330,4772134.0000,Al Minya
TRANS008284,LEAD054196,AGT053_IS,PROP004547,2025-01-22,1656357.00,Installment,67910.6400,0.0410,1293817.0000,Ismailia
TRANS008285,LEAD054197,AGT039_MA,PROP007502,2025-03-04,4561282.00,Installment,168767.4300,0.0370,3440032.0000,Mansoura
TRANS008286,LEAD054202,AGT011_AL,PROP006810,2024-09-14,16767726.00,Installment,637173.5900,0.0380,12359404.0000,Alexandria
TRANS008287,LEAD054203,AGT003_CA,PROP018984,2024-09-23,37808728.00,Bank Transfer,1701392.7600,0.0450,24652650.0000,Cairo
TRANS008288,LEAD054208,AGT028_MN,PROP012059,2024-07-20,2199523.00,Bank Transfer,72584.2600,0.0330,1739076.0000,Al Minya
TRANS008289,LEAD054209,AGT036_QE,PROP015907,2025-05-19,5004657.00,Cash,160149.0200,0.0320,3679195.0000,Qena
TRANS008290,LEAD054219,AGT045_ZA,PROP020901,2025-06-30,10941946.00,Installment,393910.0600,0.0360,7748804.0000,Zagazig
TRANS008291,LEAD054222,AGT059_PS,PROP018246,2024-10-20,3753854.00,Cash,161415.7200,0.0430,2769358.0000,Port Said
TRANS008292,LEAD054223,AGT059_PS,PROP015709,2025-04-26,4291347.00,Installment,184527.9200,0.0430,3479386.0000,Port Said
TRANS008293,LEAD054237,AGT007_GZ,PROP020463,2024-09-22,19220089.00,Installment,807243.7400,0.0420,15655197.0000,Giza
TRANS008294,LEAD054244,AGT002_CA,PROP016057,2025-04-11,27125247.00,Bank Transfer,1220636.1200,0.0450,17370501.0000,Cairo
TRANS008295,LEAD054249,AGT025_MN,PROP020346,2024-08-01,2235502.00,Cash,73771.5700,0.0330,1866984.0000,Al Minya
TRANS008296,LEAD054264,AGT004_CA,PROP000219,2025-03-24,3474058.00,Bank Transfer,156332.6100,0.0450,2530842.0000,Cairo
TRANS008297,LEAD054266,AGT028_MN,PROP000217,2025-06-23,2611116.00,Bank Transfer,86166.8300,0.0330,2007404.0000,Al Minya
TRANS008298,LEAD054269,AGT030_SO,PROP021871,2024-10-29,1040763.00,Cash,35385.9400,0.0340,835434.0000,Sohag
TRANS008299,LEAD054271,AGT029_SO,PROP021085,2025-06-28,14536707.00,Installment,494248.0400,0.0340,10884374.0000,Sohag
TRANS008300,LEAD054290,AGT029_SO,PROP006511,2025-01-12,3455739.00,Installment,117495.1300,0.0340,2784270.0000,Sohag
TRANS008301,LEAD054294,AGT034_QE,PROP017188,2025-06-22,4057136.00,Bank Transfer,129828.3500,0.0320,2886547.0000,Qena
TRANS008302,LEAD054297,AGT012_AL,PROP008390,2024-10-05,5928395.00,Installment,225279.0100,0.0380,4530575.0000,Alexandria
TRANS008303,LEAD054308,AGT061_SU,PROP012978,2025-06-06,2150203.00,Cash,86008.1200,0.0400,1713097.0000,Suez
TRANS008304,LEAD054326,AGT081_SH,PROP013482,2024-08-28,20141945.00,Bank Transfer,946671.4200,0.0470,15386727.0000,Sharm El Sheikh
TRANS008305,LEAD054330,AGT059_PS,PROP021503,2025-06-29,4095517.00,Cash,176107.2300,0.0430,3093051.0000,Port Said
TRANS008306,LEAD054335,AGT011_AL,PROP004898,2025-02-18,22898923.00,Installment,870159.0700,0.0380,16447862.0000,Alexandria
TRANS008307,LEAD054344,AGT049_DA,PROP005787,2024-09-28,5635632.00,Cash,219789.6500,0.0390,4029875.0000,Damietta
TRANS008308,LEAD054347,AGT066_NC,PROP012391,2025-02-07,7534656.00,Cash,361663.4900,0.0480,6467177.0000,New Administrative Capital
TRANS008309,LEAD054353,AGT076_NO,PROP019742,2024-09-28,9707402.00,Cash,427125.6900,0.0440,6961965.0000,North Coast
TRANS008310,LEAD054355,AGT013_AS,PROP022324,2025-05-18,7006911.00,Installment,245241.8800,0.0350,5175950.0000,Asyut
TRANS008311,LEAD054383,AGT032_SO,PROP002892,2024-08-23,7305433.00,Installment,248384.7200,0.0340,5168835.0000,Sohag
TRANS008312,LEAD054391,AGT045_ZA,PROP021237,2024-10-23,20575582.00,Bank Transfer,740720.9500,0.0360,13741972.0000,Zagazig
TRANS008313,LEAD054404,AGT076_NO,PROP000411,2025-02-22,3397308.00,Bank Transfer,149481.5500,0.0440,2472772.0000,North Coast
TRANS008314,LEAD054407,AGT059_PS,PROP012476,2025-06-26,1000008.00,Bank Transfer,43000.3400,0.0430,838975.0000,Port Said
TRANS008315,LEAD054409,AGT017_LU,PROP022780,2025-06-05,1347962.00,Installment,53918.4800,0.0400,1070404.0000,Luxor
TRANS008316,LEAD054411,AGT045_ZA,PROP005103,2024-11-14,1610458.00,Cash,57976.4900,0.0360,1315713.0000,Zagazig
TRANS008317,LEAD054413,AGT073_NO,PROP010609,2024-12-23,23969002.00,Cash,1054636.0900,0.0440,17690189.0000,North Coast
TRANS008318,LEAD054416,AGT011_AL,PROP015260,2024-09-20,4925467.00,Cash,187167.7500,0.0380,4249626.0000,Alexandria
TRANS008319,LEAD054424,AGT077_HU,PROP008748,2025-02-22,22672025.00,Installment,952225.0500,0.0420,16961939.0000,Hurghada
TRANS008320,LEAD054427,AGT003_CA,PROP006182,2024-10-13,9233294.00,Cash,415498.2300,0.0450,7107320.0000,Cairo
TRANS008321,LEAD054431,AGT038_MA,PROP018336,2025-04-25,5043860.00,Bank Transfer,186622.8200,0.0370,4163364.0000,Mansoura
TRANS008322,LEAD054435,AGT078_HU,PROP011897,2024-09-16,6243632.00,Installment,262232.5400,0.0420,4847649.0000,Hurghada
TRANS008323,LEAD054446,AGT008_GZ,PROP001965,2025-06-25,7040004.00,Cash,295680.1700,0.0420,5274176.0000,Giza
TRANS008324,LEAD054461,AGT046_ZA,PROP005762,2025-05-30,6876291.00,Bank Transfer,247546.4800,0.0360,4769129.0000,Zagazig
TRANS008325,LEAD054464,AGT023_AW,PROP000153,2025-04-25,16517035.00,Bank Transfer,594613.2600,0.0360,11535715.0000,Aswan
TRANS008326,LEAD054477,AGT071_SZ,PROP016584,2025-06-10,22969737.00,Installment,1056607.9000,0.0460,15391069.0000,Sheikh Zayed
TRANS008327,LEAD054478,AGT020_LU,PROP019011,2025-06-30,2512844.00,Installment,100513.7600,0.0400,1974043.0000,Luxor
TRANS008328,LEAD054481,AGT069_SZ,PROP003246,2024-12-13,12806249.00,Cash,589087.4500,0.0460,10468579.0000,Sheikh Zayed
TRANS008329,LEAD054483,AGT029_SO,PROP020739,2024-08-28,5092004.00,Installment,173128.1400,0.0340,3442712.0000,Sohag
TRANS008330,LEAD054492,AGT037_MA,PROP013222,2025-01-20,1795052.00,Installment,66416.9200,0.0370,1363938.0000,Mansoura
TRANS008331,LEAD054499,AGT002_CA,PROP010986,2025-04-02,10085409.00,Installment,453843.4000,0.0450,6312418.0000,Cairo
TRANS008332,LEAD054500,AGT053_IS,PROP023032,2025-02-12,2206829.00,Installment,90479.9900,0.0410,1716472.0000,Ismailia
TRANS008333,LEAD054505,AGT006_GZ,PROP024045,2025-06-30,8950507.00,Installment,375921.2900,0.0420,6085449.0000,Giza
TRANS008334,LEAD054506,AGT080_HU,PROP019207,2024-12-18,4293443.00,Cash,180324.6100,0.0420,3254927.0000,Hurghada
TRANS008335,LEAD054510,AGT009_AL,PROP014667,2025-03-18,33035568.00,Bank Transfer,1255351.5800,0.0380,22670155.0000,Alexandria
TRANS008336,LEAD054518,AGT029_SO,PROP002435,2025-06-18,4919494.00,Cash,167262.8000,0.0340,4198772.0000,Sohag
TRANS008337,LEAD054521,AGT048_ZA,PROP013004,2025-04-15,4235794.00,Bank Transfer,152488.5800,0.0360,3164029.0000,Zagazig
TRANS008338,LEAD054538,AGT063_SU,PROP011290,2025-06-29,5132811.00,Installment,205312.4400,0.0400,4157317.0000,Suez
TRANS008339,LEAD054539,AGT051_DA,PROP024716,2025-06-15,2925188.00,Installment,114082.3300,0.0390,2225902.0000,Damietta
TRANS008340,LEAD054558,AGT078_HU,PROP023078,2025-02-12,12720858.00,Installment,534276.0400,0.0420,9563237.0000,Hurghada
TRANS008341,LEAD054570,AGT026_MN,PROP001893,2024-11-17,8457759.00,Bank Transfer,279106.0500,0.0330,5970476.0000,Al Minya
TRANS008342,LEAD054575,AGT040_MA,PROP018397,2024-10-25,5012192.00,Bank Transfer,185451.1000,0.0370,3754733.0000,Mansoura
TRANS008343,LEAD054578,AGT081_SH,PROP020869,2025-06-07,10615495.00,Cash,498928.2600,0.0470,8387365.0000,Sharm El Sheikh
TRANS008344,LEAD054595,AGT078_HU,PROP010606,2024-12-28,26795298.00,Cash,1125402.5200,0.0420,18164496.0000,Hurghada
TRANS008345,LEAD054598,AGT023_AW,PROP014762,2024-08-02,1854619.00,Cash,66766.2800,0.0360,1427313.0000,Aswan
TRANS008346,LEAD054599,AGT049_DA,PROP009553,2024-12-21,5110064.00,Installment,199292.5000,0.0390,4038861.0000,Damietta
TRANS008347,LEAD054602,AGT071_SZ,PROP000043,2024-12-15,14058841.00,Installment,646706.6900,0.0460,11029062.0000,Sheikh Zayed
TRANS008348,LEAD054606,AGT064_SU,PROP017546,2024-10-15,5196647.00,Installment,207865.8800,0.0400,3600654.0000,Suez
TRANS008349,LEAD054618,AGT072_SZ,PROP005614,2024-07-29,10424184.00,Cash,479512.4600,0.0460,8601307.0000,Sheikh Zayed
TRANS008350,LEAD054620,AGT048_ZA,PROP011088,2024-07-06,4869225.00,Cash,175292.1000,0.0360,3374497.0000,Zagazig
TRANS008351,LEAD054628,AGT054_IS,PROP008412,2025-05-29,13529100.00,Cash,554693.1000,0.0410,9957770.0000,Ismailia
TRANS008352,LEAD054630,AGT015_AS,PROP019147,2025-06-28,9670867.00,Cash,338480.3400,0.0350,6868891.0000,Asyut
TRANS008353,LEAD054636,AGT007_GZ,PROP019510,2024-12-28,18239932.00,Installment,766077.1400,0.0420,13526969.0000,Giza
TRANS008354,LEAD054640,AGT076_NO,PROP010803,2024-09-07,21614458.00,Installment,951036.1500,0.0440,15680859.0000,North Coast
TRANS008355,LEAD054642,AGT006_GZ,PROP012158,2024-10-03,24220336.00,Cash,1017254.1100,0.0420,18367690.0000,Giza
TRANS008356,LEAD054651,AGT050_DA,PROP017999,2025-04-10,1471129.00,Cash,57374.0300,0.0390,1201494.0000,Damietta
TRANS008357,LEAD054652,AGT018_LU,PROP012652,2025-06-28,6057190.00,Installment,242287.6000,0.0400,4286365.0000,Luxor
TRANS008358,LEAD054664,AGT013_AS,PROP022894,2025-06-14,3691117.00,Cash,129189.1000,0.0350,2776477.0000,Asyut
TRANS008359,LEAD054666,AGT054_IS,PROP010755,2025-05-30,1350086.00,Bank Transfer,55353.5300,0.0410,1085801.0000,Ismailia
TRANS008360,LEAD054673,AGT003_CA,PROP002474,2024-08-31,6473751.00,Installment,291318.8000,0.0450,4749206.0000,Cairo
TRANS008361,LEAD054675,AGT084_SH,PROP021192,2025-05-30,2819143.00,Bank Transfer,132499.7200,0.0470,2134283.0000,Sharm El Sheikh
TRANS008362,LEAD054676,AGT020_LU,PROP003844,2024-07-20,1704369.00,Cash,68174.7600,0.0400,1272405.0000,Luxor
TRANS008363,LEAD054682,AGT025_MN,PROP023798,2024-12-09,5000611.00,Bank Transfer,165020.1600,0.0330,4168623.0000,Al Minya
TRANS008364,LEAD054684,AGT049_DA,PROP017550,2024-06-30,5813940.00,Installment,226743.6600,0.0390,4287134.0000,Damietta
TRANS008365,LEAD054690,AGT074_NO,PROP019854,2025-04-11,25356850.00,Cash,1115701.4000,0.0440,19042830.0000,North Coast
TRANS008366,LEAD054707,AGT075_NO,PROP000357,2024-12-02,4017326.00,Installment,176762.3400,0.0440,3105586.0000,North Coast
TRANS008367,LEAD054716,AGT009_AL,PROP004284,2025-05-02,2632973.00,Cash,100052.9700,0.0380,2103679.0000,Alexandria
TRANS008368,LEAD054722,AGT084_SH,PROP015441,2024-11-29,12554979.00,Cash,590084.0100,0.0470,9993813.0000,Sharm El Sheikh
TRANS008369,LEAD054725,AGT069_SZ,PROP017325,2024-10-29,24006618.00,Bank Transfer,1104304.4300,0.0460,17365739.0000,Sheikh Zayed
TRANS008370,LEAD054737,AGT073_NO,PROP003025,2025-05-16,8859962.00,Cash,389838.3300,0.0440,6459649.0000,North Coast
TRANS008371,LEAD054742,AGT028_MN,PROP000217,2024-12-18,2611116.00,Installment,86166.8300,0.0330,2007404.0000,Al Minya
TRANS008372,LEAD054751,AGT029_SO,PROP009820,2024-11-04,4557084.00,Cash,154940.8600,0.0340,3720886.0000,Sohag
TRANS008373,LEAD054752,AGT076_NO,PROP012703,2025-06-18,13246962.00,Installment,582866.3300,0.0440,10290872.0000,North Coast
TRANS008374,LEAD054761,AGT032_SO,PROP009663,2025-02-27,16595660.00,Installment,564252.4400,0.0340,12151064.0000,Sohag
TRANS008375,LEAD054763,AGT083_SH,PROP008567,2025-06-09,4643751.00,Cash,218256.3000,0.0470,3558817.0000,Sharm El Sheikh
TRANS008376,LEAD054772,AGT051_DA,PROP008062,2024-10-30,2717883.00,Cash,105997.4400,0.0390,2111988.0000,Damietta
TRANS008377,LEAD054773,AGT012_AL,PROP016360,2024-10-16,1350918.00,Installment,51334.8800,0.0380,1038739.0000,Alexandria
TRANS008378,LEAD054775,AGT050_DA,PROP001872,2025-02-08,3184483.00,Bank Transfer,124194.8400,0.0390,2352056.0000,Damietta
TRANS008379,LEAD054780,AGT081_SH,PROP010331,2025-06-26,8448844.00,Installment,397095.6700,0.0470,5883731.0000,Sharm El Sheikh
TRANS008380,LEAD054785,AGT072_SZ,PROP010526,2024-10-25,13816451.00,Cash,635556.7500,0.0460,8780424.0000,Sheikh Zayed
TRANS008381,LEAD054787,AGT031_SO,PROP003277,2024-07-17,1811680.00,Bank Transfer,61597.1200,0.0340,1368219.0000,Sohag
TRANS008382,LEAD054789,AGT009_AL,PROP015759,2025-06-22,22404187.00,Bank Transfer,851359.1100,0.0380,17843962.0000,Alexandria
TRANS008383,LEAD054799,AGT035_QE,PROP009940,2024-08-11,5368147.00,Cash,171780.7000,0.0320,3733596.0000,Qena
TRANS008384,LEAD054809,AGT065_NC,PROP012620,2024-09-02,8141331.00,Bank Transfer,390783.8900,0.0480,5778809.0000,New Administrative Capital
TRANS008385,LEAD054812,AGT053_IS,PROP018817,2025-06-29,2545027.00,Cash,104346.1100,0.0410,1896218.0000,Ismailia
TRANS008386,LEAD054824,AGT021_AW,PROP008569,2024-11-17,1567401.00,Cash,56426.4400,0.0360,1253760.0000,Aswan
TRANS008387,LEAD054825,AGT039_MA,PROP005864,2025-05-07,2988666.00,Cash,110580.6400,0.0370,2335412.0000,Mansoura
TRANS008388,LEAD054830,AGT017_LU,PROP010392,2024-11-29,2017717.00,Installment,80708.6800,0.0400,1494285.0000,Luxor
TRANS008389,LEAD054837,AGT036_QE,PROP000741,2025-03-13,5335743.00,Bank Transfer,170743.7800,0.0320,3957535.0000,Qena
TRANS008390,LEAD054840,AGT075_NO,PROP020408,2025-06-29,22465014.00,Installment,988460.6200,0.0440,16497728.0000,North Coast
TRANS008391,LEAD054842,AGT070_SZ,PROP018040,2024-08-10,10547354.00,Cash,485178.2800,0.0460,8630902.0000,Sheikh Zayed
TRANS008392,LEAD054845,AGT047_ZA,PROP023039,2025-03-23,6468768.00,Installment,232875.6500,0.0360,4726314.0000,Zagazig
TRANS008393,LEAD054856,AGT054_IS,PROP018158,2025-06-27,2226416.00,Bank Transfer,91283.0600,0.0410,1701705.0000,Ismailia
TRANS008394,LEAD054861,AGT014_AS,PROP023941,2024-08-18,9964897.00,Bank Transfer,348771.4000,0.0350,7475635.0000,Asyut
TRANS008395,LEAD054867,AGT044_TA,PROP011173,2024-08-17,2622705.00,Installment,91794.6800,0.0350,1852011.0000,Tanta
TRANS008396,LEAD054870,AGT020_LU,PROP017255,2025-03-20,4015290.00,Bank Transfer,160611.6000,0.0400,3081638.0000,Luxor
TRANS008397,LEAD054875,AGT070_SZ,PROP011901,2024-10-01,6703511.00,Installment,308361.5100,0.0460,5294376.0000,Sheikh Zayed
TRANS008398,LEAD054877,AGT028_MN,PROP000431,2025-05-25,4804950.00,Cash,158563.3500,0.0330,3828450.0000,Al Minya
TRANS008399,LEAD054881,AGT055_IS,PROP017776,2025-06-30,4451577.00,Installment,182514.6600,0.0410,3728980.0000,Ismailia
TRANS008400,LEAD054889,AGT002_CA,PROP001084,2025-06-30,4344086.00,Installment,195483.8700,0.0450,3398677.0000,Cairo
TRANS008401,LEAD054895,AGT004_CA,PROP022423,2025-02-19,5889758.00,Cash,265039.1100,0.0450,4533887.0000,Cairo
